Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Beetle,Adultcumulative
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,14,3,0,1,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,15,2,0,0,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,1,0,4,1,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,2,3,1,1,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,3,2,3,0,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,4,2,2,0,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,5,1,2,1,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,6,1,0,0,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,7,0,0,0,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,8,1,3,1,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,9,0,3,0,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,10,0,0,1,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,11,0,5,1,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,12,1,0,0,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,13,0,2,0,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,14,2,0,0,
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,15,0,0,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,1,0,0,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,2,0,1,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,3,0,1,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,4,0,20,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,5,0,0,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,6,0,8,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,7,0,0,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,8,0,16,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,9,0,9,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,10,0,5,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,11,0,7,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,12,0,8,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,13,0,9,0,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,14,0,6,1,
10-Jun-17,10-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,15,0,6,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,1,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,2,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,3,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,4,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,5,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,6,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,7,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,8,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,9,0,0,1,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,10,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,11,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,12,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,13,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,14,0,0,0,
17-Jun-17,17-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,15,0,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,1,3,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,2,0,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,3,0,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,4,0,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,5,0,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,6,0,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,7,0,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,8,0,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,9,9,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,10,8,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,11,9,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,12,10,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,13,2,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,14,8,0,0,
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,15,10,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,1,2,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,2,0,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,3,1,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,4,1,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,5,1,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,6,0,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,7,1,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,8,0,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,9,0,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,10,0,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,11,0,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,12,1,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,13,1,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,14,1,0,0,
22-May-17,22-May-17,ShotgunFairy,2017,ShotgunFairy2017,15,1,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,1,2,0,1,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,2,2,0,1,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,3,0,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,4,2,0,1,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,5,1,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,6,4,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,7,1,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,8,1,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,9,3,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,10,0,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,11,0,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,12,0,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,13,0,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,14,0,0,0,
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,15,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,1,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,2,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,3,0,0,1,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,4,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,5,0,1,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,6,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,7,0,1,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,8,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,9,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,10,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,11,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,12,0,1,1,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,13,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,14,0,0,0,
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,15,0,0,1,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,1,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,2,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,3,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,4,0,0,1,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,5,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,6,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,7,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,8,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,9,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,10,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,11,0,0,1,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,12,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,13,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,14,0,0,0,
11-Jun-17,11-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,15,0,0,0,
17-May-17,17-May-17,Target,2017,Target2017,1,13,0,0,
17-May-17,17-May-17,Target,2017,Target2017,2,6,0,0,
17-May-17,17-May-17,Target,2017,Target2017,3,1,0,0,
17-May-17,17-May-17,Target,2017,Target2017,4,0,0,0,
17-May-17,17-May-17,Target,2017,Target2017,5,15,0,0,
17-May-17,17-May-17,Target,2017,Target2017,6,13,0,0,
17-May-17,17-May-17,Target,2017,Target2017,7,2,0,0,
17-May-17,17-May-17,Target,2017,Target2017,8,6,0,0,
17-May-17,17-May-17,Target,2017,Target2017,9,19,0,0,
17-May-17,17-May-17,Target,2017,Target2017,10,12,0,0,
17-May-17,17-May-17,Target,2017,Target2017,11,1,0,0,
17-May-17,17-May-17,Target,2017,Target2017,12,1,0,0,
17-May-17,17-May-17,Target,2017,Target2017,13,1,0,0,
17-May-17,17-May-17,Target,2017,Target2017,14,3,0,0,
17-May-17,17-May-17,Target,2017,Target2017,15,2,0,0,
23-May-17,23-May-17,Target,2017,Target2017,1,2,0,0,
23-May-17,23-May-17,Target,2017,Target2017,2,0,0,0,
23-May-17,23-May-17,Target,2017,Target2017,3,0,0,0,
23-May-17,23-May-17,Target,2017,Target2017,4,0,0,0,
23-May-17,23-May-17,Target,2017,Target2017,5,3,0,0,
23-May-17,23-May-17,Target,2017,Target2017,6,4,0,0,
23-May-17,23-May-17,Target,2017,Target2017,7,3,0,0,
23-May-17,23-May-17,Target,2017,Target2017,8,8,0,0,
23-May-17,23-May-17,Target,2017,Target2017,9,5,0,0,
23-May-17,23-May-17,Target,2017,Target2017,10,4,0,0,
23-May-17,23-May-17,Target,2017,Target2017,11,2,0,0,
23-May-17,23-May-17,Target,2017,Target2017,12,2,0,2,
23-May-17,23-May-17,Target,2017,Target2017,13,0,0,0,
23-May-17,23-May-17,Target,2017,Target2017,14,0,0,0,
23-May-17,23-May-17,Target,2017,Target2017,15,0,0,0,
29-May-17,29-May-17,Target,2017,Target2017,1,2,0,2,
29-May-17,29-May-17,Target,2017,Target2017,2,2,0,2,
29-May-17,29-May-17,Target,2017,Target2017,3,0,0,0,
29-May-17,29-May-17,Target,2017,Target2017,4,1,0,1,
29-May-17,29-May-17,Target,2017,Target2017,5,1,3,2,
29-May-17,29-May-17,Target,2017,Target2017,6,1,1,2,
29-May-17,29-May-17,Target,2017,Target2017,7,1,2,3,
29-May-17,29-May-17,Target,2017,Target2017,8,0,3,0,
29-May-17,29-May-17,Target,2017,Target2017,9,0,1,2,
29-May-17,29-May-17,Target,2017,Target2017,10,1,8,1,
29-May-17,29-May-17,Target,2017,Target2017,11,2,3,0,
29-May-17,29-May-17,Target,2017,Target2017,12,0,1,1,
29-May-17,29-May-17,Target,2017,Target2017,13,2,0,0,
29-May-17,29-May-17,Target,2017,Target2017,14,2,1,1,
29-May-17,29-May-17,Target,2017,Target2017,15,0,0,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,1,0,1,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,2,0,0,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,3,0,6,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,4,0,1,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,5,0,0,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,6,0,0,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,7,0,0,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,8,0,0,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,9,0,12,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,10,0,9,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,11,0,2,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,12,0,2,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,13,0,6,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,14,0,8,0,
4-Jun-17,4-Jun-17,Target,2017,Target2017,15,1,9,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,1,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,2,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,3,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,4,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,5,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,6,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,7,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,8,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,9,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,10,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,11,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,12,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,13,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,14,0,0,0,
10-Jun-17,10-Jun-17,Target,2017,Target2017,15,0,1,1,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,1,2,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,2,26,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,3,11,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,4,29,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,5,50,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,6,50,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,7,41,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,8,63,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,9,65,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,10,30,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,11,56,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,12,68,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,13,118,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,14,40,0,0,
24-May-11,24-May-17,Vulgaris,2011,Vulgaris2011,15,10,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,1,26,0,2,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,2,34,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,3,54,0,3,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,4,51,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,5,69,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,6,45,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,7,35,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,8,19,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,9,41,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,10,24,0,1,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,11,14,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,12,3,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,13,12,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,14,16,0,0,
30-May-11,30-May-17,Vulgaris,2011,Vulgaris2011,15,41,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,1,27,0,5,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,2,23,0,1,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,3,61,0,2,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,4,53,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,5,37,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,6,39,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,7,37,0,2,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,8,62,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,9,11,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,10,25,0,1,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,11,10,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,12,28,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,13,12,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,14,15,0,0,
1-Jun-11,1-Jun-17,Vulgaris,2011,Vulgaris2011,15,20,0,0,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,1,29,2,2,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,2,28,0,1,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,3,16,0,2,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,4,22,0,0,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,5,19,1,0,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,6,85,1,2,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,7,56,0,5,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,8,38,1,0,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,9,22,0,0,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,10,80,0,4,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,11,24,0,2,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,12,12,0,2,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,13,7,0,4,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,14,29,0,3,
6-Jun-11,6-Jun-17,Vulgaris,2011,Vulgaris2011,15,26,0,2,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,1,4,6,1,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,2,1,9,3,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,3,8,6,0,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,4,3,7,0,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,5,16,5,3,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,6,82,17,3,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,7,63,11,3,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,8,5,3,4,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,9,10,0,5,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,10,4,2,1,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,11,6,2,1,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,12,30,1,0,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,13,27,0,1,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,14,24,2,0,
8-Jun-11,8-Jun-17,Vulgaris,2011,Vulgaris2011,15,15,30,0,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,1,1,6,0,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,2,0,5,0,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,3,1,7,3,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,4,14,15,3,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,5,2,0,4,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,6,89,13,6,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,7,3,1,1,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,8,3,1,2,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,9,4,0,0,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,10,2,15,0,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,11,1,0,0,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,12,4,0,0,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,13,14,5,2,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,14,5,11,0,
10-Jun-11,10-Jun-17,Vulgaris,2011,Vulgaris2011,15,8,28,4,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,1,0,0,0,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,2,0,0,4,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,3,0,0,1,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,4,0,0,3,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,5,0,0,0,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,6,0,0,2,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,7,0,1,1,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,8,1,0,1,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,9,2,4,1,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,10,1,8,1,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,11,0,1,1,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,12,0,0,1,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,13,1,1,0,
13-Jun-11,13-Jun-17,Vulgaris,2011,Vulgaris2011,14,0,0,0,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,1,0,2,1,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,2,0,2,0,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,3,0,1,0,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,4,0,0,2,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,5,0,0,1,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,6,0,0,0,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,7,0,0,0,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,8,0,0,3,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,9,0,0,1,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,10,0,0,1,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,11,0,0,2,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,12,0,0,2,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,13,0,0,1,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,14,0,0,2,
15-Jun-11,15-Jun-17,Vulgaris,2011,Vulgaris2011,15,0,0,2,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,1,68,0,0,0
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,2,76,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,3,36,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,4,46,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,5,45,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,6,0,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,7,17,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,8,14,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,9,8,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,10,30,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,11,28,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,12,6,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,13,88,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,14,141,0,0,
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,15,1,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,1,42,0,0,0
