,Site,Year,SiteYear,Date,Time,DateTime,Temp,Type,FirstEmergence,PeakEmergence
323,Airport,2011,Airport2011,6/6/2011,11:00,6/6/2011 11:00,8,Air,,
324,Airport,2011,Airport2011,6/6/2011,12:00,6/6/2011 12:00,8,Air,,
325,Airport,2011,Airport2011,6/6/2011,13:00,6/6/2011 13:00,9,Air,,
326,Airport,2011,Airport2011,6/6/2011,14:00,6/6/2011 14:00,10,Air,,
327,Airport,2011,Airport2011,6/6/2011,15:00,6/6/2011 15:00,10,Air,,
328,Airport,2011,Airport2011,6/6/2011,16:00,6/6/2011 16:00,11,Air,,
329,Airport,2011,Airport2011,6/6/2011,17:00,6/6/2011 17:00,11,Air,,
331,Airport,2011,Airport2011,6/6/2011,19:00,6/6/2011 19:00,9,Air,,
332,Airport,2011,Airport2011,6/6/2011,20:00,6/6/2011 20:00,8,Air,,
333,Airport,2011,Airport2011,6/6/2011,21:00,6/6/2011 21:00,9,Air,,
334,Airport,2011,Airport2011,6/6/2011,22:00,6/6/2011 22:00,9,Air,,
335,Airport,2011,Airport2011,6/6/2011,23:00,6/6/2011 23:00,8,Air,,
336,Airport,2011,Airport2011,6/7/2011,0:00,6/7/2011 0:00,8,Air,,
337,Airport,2011,Airport2011,6/7/2011,1:00,6/7/2011 1:00,7,Air,,
338,Airport,2011,Airport2011,6/7/2011,2:00,6/7/2011 2:00,7,Air,,
339,Airport,2011,Airport2011,6/7/2011,3:00,6/7/2011 3:00,6,Air,,
340,Airport,2011,Airport2011,6/7/2011,4:00,6/7/2011 4:00,6,Air,,
341,Airport,2011,Airport2011,6/7/2011,5:00,6/7/2011 5:00,6,Air,,
342,Airport,2011,Airport2011,6/7/2011,6:00,6/7/2011 6:00,7,Air,,
343,Airport,2011,Airport2011,6/7/2011,7:00,6/7/2011 7:00,8,Air,,
344,Airport,2011,Airport2011,6/7/2011,8:00,6/7/2011 8:00,10,Air,,
345,Airport,2011,Airport2011,6/7/2011,9:00,6/7/2011 9:00,11,Air,,
346,Airport,2011,Airport2011,6/7/2011,10:00,6/7/2011 10:00,13,Air,,
347,Airport,2011,Airport2011,6/7/2011,11:00,6/7/2011 11:00,14,Air,,
348,Airport,2011,Airport2011,6/7/2011,12:00,6/7/2011 12:00,16,Air,,
349,Airport,2011,Airport2011,6/7/2011,13:00,6/7/2011 13:00,16,Air,,
350,Airport,2011,Airport2011,6/7/2011,14:00,6/7/2011 14:00,18,Air,,
351,Airport,2011,Airport2011,6/7/2011,15:00,6/7/2011 15:00,18,Air,,
352,Airport,2011,Airport2011,6/7/2011,16:00,6/7/2011 16:00,18,Air,,
353,Airport,2011,Airport2011,6/7/2011,17:00,6/7/2011 17:00,18,Air,,
354,Airport,2011,Airport2011,6/7/2011,18:00,6/7/2011 18:00,18,Air,,
355,Airport,2011,Airport2011,6/7/2011,19:00,6/7/2011 19:00,11,Air,,
356,Airport,2011,Airport2011,6/7/2011,20:00,6/7/2011 20:00,13,Air,,
357,Airport,2011,Airport2011,6/7/2011,21:00,6/7/2011 21:00,12,Air,,
358,Airport,2011,Airport2011,6/7/2011,22:00,6/7/2011 22:00,12,Air,,
359,Airport,2011,Airport2011,6/7/2011,23:00,6/7/2011 23:00,12,Air,,
360,Airport,2011,Airport2011,6/8/2011,0:00,6/8/2011 0:00,11,Air,,
361,Airport,2011,Airport2011,6/8/2011,1:00,6/8/2011 1:00,11,Air,,
362,Airport,2011,Airport2011,6/8/2011,2:00,6/8/2011 2:00,10,Air,,
363,Airport,2011,Airport2011,6/8/2011,3:00,6/8/2011 3:00,10,Air,,
364,Airport,2011,Airport2011,6/8/2011,4:00,6/8/2011 4:00,10,Air,,
365,Airport,2011,Airport2011,6/8/2011,5:00,6/8/2011 5:00,9,Air,,
366,Airport,2011,Airport2011,6/8/2011,6:00,6/8/2011 6:00,10,Air,,
367,Airport,2011,Airport2011,6/8/2011,7:00,6/8/2011 7:00,10,Air,,
368,Airport,2011,Airport2011,6/8/2011,8:00,6/8/2011 8:00,11,Air,,
369,Airport,2011,Airport2011,6/8/2011,9:00,6/8/2011 9:00,13,Air,,
370,Airport,2011,Airport2011,6/8/2011,10:00,6/8/2011 10:00,15,Air,,
371,Airport,2011,Airport2011,6/8/2011,11:00,6/8/2011 11:00,16,Air,,
372,Airport,2011,Airport2011,6/8/2011,12:00,6/8/2011 12:00,18,Air,,
373,Airport,2011,Airport2011,6/8/2011,13:00,6/8/2011 13:00,18,Air,,
374,Airport,2011,Airport2011,6/8/2011,14:00,6/8/2011 14:00,19,Air,,
375,Airport,2011,Airport2011,6/8/2011,15:00,6/8/2011 15:00,19,Air,,
376,Airport,2011,Airport2011,6/8/2011,16:00,6/8/2011 16:00,20,Air,,
377,Airport,2011,Airport2011,6/8/2011,17:00,6/8/2011 17:00,19,Air,,
378,Airport,2011,Airport2011,6/8/2011,18:00,6/8/2011 18:00,19,Air,,
379,Airport,2011,Airport2011,6/8/2011,19:00,6/8/2011 19:00,15,Air,,
380,Airport,2011,Airport2011,6/8/2011,20:00,6/8/2011 20:00,17,Air,,
381,Airport,2011,Airport2011,6/8/2011,21:00,6/8/2011 21:00,16,Air,,
382,Airport,2011,Airport2011,6/8/2011,22:00,6/8/2011 22:00,15,Air,,
383,Airport,2011,Airport2011,6/8/2011,23:00,6/8/2011 23:00,13,Air,,
384,Airport,2011,Airport2011,6/9/2011,0:00,6/9/2011 0:00,12,Air,,
385,Airport,2011,Airport2011,6/9/2011,1:00,6/9/2011 1:00,11,Air,,
387,Airport,2011,Airport2011,6/9/2011,3:00,6/9/2011 3:00,11,Air,,
388,Airport,2011,Airport2011,6/9/2011,4:00,6/9/2011 4:00,10,Air,,
389,Airport,2011,Airport2011,6/9/2011,5:00,6/9/2011 5:00,10,Air,,
390,Airport,2011,Airport2011,6/9/2011,6:00,6/9/2011 6:00,11,Air,,
391,Airport,2011,Airport2011,6/9/2011,7:00,6/9/2011 7:00,11,Air,,
392,Airport,2011,Airport2011,6/9/2011,8:00,6/9/2011 8:00,13,Air,,
393,Airport,2011,Airport2011,6/9/2011,9:00,6/9/2011 9:00,14,Air,,
394,Airport,2011,Airport2011,6/9/2011,10:00,6/9/2011 10:00,17,Air,,
395,Airport,2011,Airport2011,6/9/2011,11:00,6/9/2011 11:00,17,Air,,
396,Airport,2011,Airport2011,6/9/2011,12:00,6/9/2011 12:00,17,Air,,
397,Airport,2011,Airport2011,6/9/2011,13:00,6/9/2011 13:00,16,Air,,
398,Airport,2011,Airport2011,6/9/2011,14:00,6/9/2011 14:00,16,Air,,
399,Airport,2011,Airport2011,6/9/2011,15:00,6/9/2011 15:00,16,Air,,
400,Airport,2011,Airport2011,6/9/2011,16:00,6/9/2011 16:00,15,Air,,
401,Airport,2011,Airport2011,6/9/2011,17:00,6/9/2011 17:00,13,Air,,
402,Airport,2011,Airport2011,6/9/2011,18:00,6/9/2011 18:00,14,Air,,
403,Airport,2011,Airport2011,6/9/2011,19:00,6/9/2011 19:00,14,Air,,
404,Airport,2011,Airport2011,6/9/2011,20:00,6/9/2011 20:00,15,Air,,
405,Airport,2011,Airport2011,6/9/2011,21:00,6/9/2011 21:00,14,Air,,
406,Airport,2011,Airport2011,6/9/2011,22:00,6/9/2011 22:00,14,Air,,
407,Airport,2011,Airport2011,6/9/2011,23:00,6/9/2011 23:00,12,Air,,
408,Airport,2011,Airport2011,6/10/2011,0:00,6/10/2011 0:00,11,Air,,
409,Airport,2011,Airport2011,6/10/2011,1:00,6/10/2011 1:00,10,Air,,
410,Airport,2011,Airport2011,6/10/2011,2:00,6/10/2011 2:00,10,Air,,
412,Airport,2011,Airport2011,6/10/2011,4:00,6/10/2011 4:00,8,Air,,
413,Airport,2011,Airport2011,6/10/2011,5:00,6/10/2011 5:00,10,Air,,
415,Airport,2011,Airport2011,6/10/2011,7:00,6/10/2011 7:00,13,Air,,
416,Airport,2011,Airport2011,6/10/2011,8:00,6/10/2011 8:00,14,Air,,
417,Airport,2011,Airport2011,6/10/2011,9:00,6/10/2011 9:00,15,Air,,
418,Airport,2011,Airport2011,6/10/2011,10:00,6/10/2011 10:00,16,Air,,
419,Airport,2011,Airport2011,6/10/2011,11:00,6/10/2011 11:00,17,Air,,
420,Airport,2011,Airport2011,6/10/2011,12:00,6/10/2011 12:00,19,Air,,
421,Airport,2011,Airport2011,6/10/2011,13:00,6/10/2011 13:00,19,Air,,
422,Airport,2011,Airport2011,6/10/2011,14:00,6/10/2011 14:00,20,Air,,
423,Airport,2011,Airport2011,6/10/2011,15:00,6/10/2011 15:00,20,Air,,
424,Airport,2011,Airport2011,6/10/2011,16:00,6/10/2011 16:00,20,Air,,
425,Airport,2011,Airport2011,6/10/2011,17:00,6/10/2011 17:00,20,Air,,
426,Airport,2011,Airport2011,6/10/2011,18:00,6/10/2011 18:00,20,Air,,
427,Airport,2011,Airport2011,6/10/2011,19:00,6/10/2011 19:00,18,Air,,
428,Airport,2011,Airport2011,6/10/2011,20:00,6/10/2011 20:00,16,Air,,
429,Airport,2011,Airport2011,6/10/2011,21:00,6/10/2011 21:00,14,Air,,
430,Airport,2011,Airport2011,6/10/2011,22:00,6/10/2011 22:00,12,Air,,
431,Airport,2011,Airport2011,6/10/2011,23:00,6/10/2011 23:00,10,Air,,
432,Airport,2011,Airport2011,6/11/2011,0:00,6/11/2011 0:00,9,Air,,
433,Airport,2011,Airport2011,6/11/2011,1:00,6/11/2011 1:00,9,Air,,
434,Airport,2011,Airport2011,6/11/2011,2:00,6/11/2011 2:00,8,Air,,
435,Airport,2011,Airport2011,6/11/2011,3:00,6/11/2011 3:00,5,Air,,
436,Airport,2011,Airport2011,6/11/2011,4:00,6/11/2011 4:00,6,Air,,
437,Airport,2011,Airport2011,6/11/2011,5:00,6/11/2011 5:00,7,Air,,
438,Airport,2011,Airport2011,6/11/2011,6:00,6/11/2011 6:00,7,Air,,
439,Airport,2011,Airport2011,6/11/2011,7:00,6/11/2011 7:00,8,Air,,
440,Airport,2011,Airport2011,6/11/2011,8:00,6/11/2011 8:00,9,Air,,
441,Airport,2011,Airport2011,6/11/2011,9:00,6/11/2011 9:00,9,Air,,
442,Airport,2011,Airport2011,6/11/2011,10:00,6/11/2011 10:00,10,Air,,
443,Airport,2011,Airport2011,6/11/2011,11:00,6/11/2011 11:00,12,Air,,
444,Airport,2011,Airport2011,6/11/2011,12:00,6/11/2011 12:00,13,Air,,
445,Airport,2011,Airport2011,6/11/2011,13:00,6/11/2011 13:00,15,Air,,
446,Airport,2011,Airport2011,6/11/2011,14:00,6/11/2011 14:00,15,Air,,
447,Airport,2011,Airport2011,6/11/2011,15:00,6/11/2011 15:00,13,Air,,
448,Airport,2011,Airport2011,6/11/2011,16:00,6/11/2011 16:00,11,Air,,
449,Airport,2011,Airport2011,6/11/2011,17:00,6/11/2011 17:00,10,Air,,
450,Airport,2011,Airport2011,6/11/2011,18:00,6/11/2011 18:00,11,Air,,
451,Airport,2011,Airport2011,6/11/2011,19:00,6/11/2011 19:00,13,Air,,
452,Airport,2011,Airport2011,6/11/2011,20:00,6/11/2011 20:00,11,Air,,
453,Airport,2011,Airport2011,6/11/2011,21:00,6/11/2011 21:00,10,Air,,
454,Airport,2011,Airport2011,6/11/2011,22:00,6/11/2011 22:00,9,Air,,
455,Airport,2011,Airport2011,6/11/2011,23:00,6/11/2011 23:00,9,Air,,
456,Airport,2011,Airport2011,6/12/2011,0:00,6/12/2011 0:00,9,Air,,
457,Airport,2011,Airport2011,6/12/2011,1:00,6/12/2011 1:00,8,Air,,
458,Airport,2011,Airport2011,6/12/2011,2:00,6/12/2011 2:00,6,Air,,
459,Airport,2011,Airport2011,6/12/2011,3:00,6/12/2011 3:00,6,Air,,
460,Airport,2011,Airport2011,6/12/2011,4:00,6/12/2011 4:00,5,Air,,
461,Airport,2011,Airport2011,6/12/2011,5:00,6/12/2011 5:00,5,Air,,
462,Airport,2011,Airport2011,6/12/2011,6:00,6/12/2011 6:00,7,Air,,
464,Airport,2011,Airport2011,6/12/2011,8:00,6/12/2011 8:00,10,Air,,
465,Airport,2011,Airport2011,6/12/2011,9:00,6/12/2011 9:00,11,Air,,
466,Airport,2011,Airport2011,6/12/2011,10:00,6/12/2011 10:00,12,Air,,
467,Airport,2011,Airport2011,6/12/2011,11:00,6/12/2011 11:00,13,Air,,
468,Airport,2011,Airport2011,6/12/2011,12:00,6/12/2011 12:00,15,Air,,
469,Airport,2011,Airport2011,6/12/2011,13:00,6/12/2011 13:00,16,Air,,
470,Airport,2011,Airport2011,6/12/2011,14:00,6/12/2011 14:00,17,Air,,
471,Airport,2011,Airport2011,6/12/2011,15:00,6/12/2011 15:00,17,Air,,
472,Airport,2011,Airport2011,6/12/2011,16:00,6/12/2011 16:00,17,Air,,
473,Airport,2011,Airport2011,6/12/2011,17:00,6/12/2011 17:00,17,Air,,
474,Airport,2011,Airport2011,6/12/2011,18:00,6/12/2011 18:00,17,Air,,
475,Airport,2011,Airport2011,6/12/2011,19:00,6/12/2011 19:00,16,Air,,
476,Airport,2011,Airport2011,6/12/2011,20:00,6/12/2011 20:00,14,Air,,
477,Airport,2011,Airport2011,6/12/2011,21:00,6/12/2011 21:00,12,Air,,
478,Airport,2011,Airport2011,6/12/2011,22:00,6/12/2011 22:00,10,Air,,
479,Airport,2011,Airport2011,6/12/2011,23:00,6/12/2011 23:00,9,Air,,
480,Airport,2011,Airport2011,6/13/2011,0:00,6/13/2011 0:00,8,Air,,
481,Airport,2011,Airport2011,6/13/2011,1:00,6/13/2011 1:00,7,Air,,
482,Airport,2011,Airport2011,6/13/2011,2:00,6/13/2011 2:00,7,Air,,
483,Airport,2011,Airport2011,6/13/2011,3:00,6/13/2011 3:00,5,Air,,
484,Airport,2011,Airport2011,6/13/2011,4:00,6/13/2011 4:00,5,Air,,
485,Airport,2011,Airport2011,6/13/2011,5:00,6/13/2011 5:00,6,Air,,
486,Airport,2011,Airport2011,6/13/2011,6:00,6/13/2011 6:00,6,Air,,
487,Airport,2011,Airport2011,6/13/2011,7:00,6/13/2011 7:00,8,Air,,
488,Airport,2011,Airport2011,6/13/2011,8:00,6/13/2011 8:00,9,Air,,
489,Airport,2011,Airport2011,6/13/2011,9:00,6/13/2011 9:00,10,Air,,
490,Airport,2011,Airport2011,6/13/2011,10:00,6/13/2011 10:00,12,Air,,
491,Airport,2011,Airport2011,6/13/2011,11:00,6/13/2011 11:00,14,Air,,
492,Airport,2011,Airport2011,6/13/2011,12:00,6/13/2011 12:00,14,Air,,
493,Airport,2011,Airport2011,6/13/2011,13:00,6/13/2011 13:00,15,Air,,
494,Airport,2011,Airport2011,6/13/2011,14:00,6/13/2011 14:00,16,Air,,
495,Airport,2011,Airport2011,6/13/2011,15:00,6/13/2011 15:00,16,Air,,
496,Airport,2011,Airport2011,6/13/2011,16:00,6/13/2011 16:00,17,Air,,
497,Airport,2011,Airport2011,6/13/2011,17:00,6/13/2011 17:00,17,Air,,
498,Airport,2011,Airport2011,6/13/2011,18:00,6/13/2011 18:00,17,Air,,
499,Airport,2011,Airport2011,6/13/2011,19:00,6/13/2011 19:00,17,Air,,
500,Airport,2011,Airport2011,6/13/2011,20:00,6/13/2011 20:00,17,Air,,
501,Airport,2011,Airport2011,6/13/2011,21:00,6/13/2011 21:00,15,Air,,
502,Airport,2011,Airport2011,6/13/2011,22:00,6/13/2011 22:00,11,Air,,
503,Airport,2011,Airport2011,6/13/2011,23:00,6/13/2011 23:00,10,Air,,
504,Airport,2011,Airport2011,6/14/2011,0:00,6/14/2011 0:00,9,Air,,
505,Airport,2011,Airport2011,6/14/2011,1:00,6/14/2011 1:00,9,Air,,
506,Airport,2011,Airport2011,6/14/2011,2:00,6/14/2011 2:00,7,Air,,
507,Airport,2011,Airport2011,6/14/2011,3:00,6/14/2011 3:00,7,Air,,
508,Airport,2011,Airport2011,6/14/2011,4:00,6/14/2011 4:00,6,Air,,
509,Airport,2011,Airport2011,6/14/2011,5:00,6/14/2011 5:00,5,Air,,
510,Airport,2011,Airport2011,6/14/2011,6:00,6/14/2011 6:00,6,Air,,
511,Airport,2011,Airport2011,6/14/2011,7:00,6/14/2011 7:00,9,Air,,
512,Airport,2011,Airport2011,6/14/2011,8:00,6/14/2011 8:00,10,Air,,
513,Airport,2011,Airport2011,6/14/2011,9:00,6/14/2011 9:00,12,Air,,
514,Airport,2011,Airport2011,6/14/2011,10:00,6/14/2011 10:00,14,Air,,
515,Airport,2011,Airport2011,6/14/2011,11:00,6/14/2011 11:00,16,Air,,
516,Airport,2011,Airport2011,6/14/2011,12:00,6/14/2011 12:00,17,Air,,
517,Airport,2011,Airport2011,6/14/2011,13:00,6/14/2011 13:00,19,Air,,
518,Airport,2011,Airport2011,6/14/2011,14:00,6/14/2011 14:00,20,Air,,
519,Airport,2011,Airport2011,6/14/2011,15:00,6/14/2011 15:00,21,Air,,
520,Airport,2011,Airport2011,6/14/2011,16:00,6/14/2011 16:00,22,Air,,
521,Airport,2011,Airport2011,6/14/2011,17:00,6/14/2011 17:00,21,Air,,
522,Airport,2011,Airport2011,6/14/2011,18:00,6/14/2011 18:00,21,Air,,
523,Airport,2011,Airport2011,6/14/2011,19:00,6/14/2011 19:00,21,Air,,
524,Airport,2011,Airport2011,6/14/2011,20:00,6/14/2011 20:00,20,Air,,
525,Airport,2011,Airport2011,6/14/2011,21:00,6/14/2011 21:00,18,Air,,
526,Airport,2011,Airport2011,6/14/2011,22:00,6/14/2011 22:00,15,Air,,
527,Airport,2011,Airport2011,6/14/2011,23:00,6/14/2011 23:00,14,Air,,
528,Airport,2011,Airport2011,6/15/2011,0:00,6/15/2011 0:00,13,Air,,
530,Airport,2011,Airport2011,6/15/2011,2:00,6/15/2011 2:00,10,Air,,
531,Airport,2011,Airport2011,6/15/2011,3:00,6/15/2011 3:00,9,Air,,
532,Airport,2011,Airport2011,6/15/2011,4:00,6/15/2011 4:00,9,Air,,
533,Airport,2011,Airport2011,6/15/2011,5:00,6/15/2011 5:00,9,Air,,
534,Airport,2011,Airport2011,6/15/2011,6:00,6/15/2011 6:00,11,Air,,
535,Airport,2011,Airport2011,6/15/2011,7:00,6/15/2011 7:00,12,Air,,
536,Airport,2011,Airport2011,6/15/2011,8:00,6/15/2011 8:00,13,Air,,
537,Airport,2011,Airport2011,6/15/2011,9:00,6/15/2011 9:00,15,Air,,
538,Airport,2011,Airport2011,6/15/2011,10:00,6/15/2011 10:00,16,Air,,
539,Airport,2011,Airport2011,6/15/2011,11:00,6/15/2011 11:00,18,Air,,
540,Airport,2011,Airport2011,6/15/2011,12:00,6/15/2011 12:00,18,Air,,
541,Airport,2011,Airport2011,6/15/2011,13:00,6/15/2011 13:00,16,Air,,
542,Airport,2011,Airport2011,6/15/2011,14:00,6/15/2011 14:00,16,Air,,
543,Airport,2011,Airport2011,6/15/2011,15:00,6/15/2011 15:00,18,Air,,
544,Airport,2011,Airport2011,6/15/2011,16:00,6/15/2011 16:00,18,Air,,
545,Airport,2011,Airport2011,6/15/2011,17:00,6/15/2011 17:00,18,Air,,
546,Airport,2011,Airport2011,6/15/2011,18:00,6/15/2011 18:00,18,Air,,
547,Airport,2011,Airport2011,6/15/2011,19:00,6/15/2011 19:00,16,Air,,
548,Airport,2011,Airport2011,6/15/2011,20:00,6/15/2011 20:00,15,Air,,
549,Airport,2011,Airport2011,6/15/2011,21:00,6/15/2011 21:00,14,Air,,
550,Airport,2011,Airport2011,6/15/2011,22:00,6/15/2011 22:00,13,Air,,
551,Airport,2011,Airport2011,6/15/2011,23:00,6/15/2011 23:00,12,Air,,
553,Airport,2011,Airport2011,6/16/2011,1:00,6/16/2011 1:00,12,Air,,
554,Airport,2011,Airport2011,6/16/2011,2:00,6/16/2011 2:00,9,Air,,
555,Airport,2011,Airport2011,6/16/2011,3:00,6/16/2011 3:00,8,Air,,
556,Airport,2011,Airport2011,6/16/2011,4:00,6/16/2011 4:00,8,Air,,
557,Airport,2011,Airport2011,6/16/2011,5:00,6/16/2011 5:00,7,Air,,
558,Airport,2011,Airport2011,6/16/2011,6:00,6/16/2011 6:00,9,Air,,
559,Airport,2011,Airport2011,6/16/2011,7:00,6/16/2011 7:00,10,Air,,
560,Airport,2011,Airport2011,6/16/2011,8:00,6/16/2011 8:00,10,Air,,
561,Airport,2011,Airport2011,6/16/2011,9:00,6/16/2011 9:00,10,Air,,
562,Airport,2011,Airport2011,6/16/2011,10:00,6/16/2011 10:00,10,Air,,
563,Airport,2011,Airport2011,6/16/2011,11:00,6/16/2011 11:00,11,Air,,
564,Airport,2011,Airport2011,6/16/2011,12:00,6/16/2011 12:00,12,Air,,
566,Airport,2011,Airport2011,6/16/2011,14:00,6/16/2011 14:00,14,Air,,
567,Airport,2011,Airport2011,6/16/2011,15:00,6/16/2011 15:00,15,Air,,
568,Airport,2011,Airport2011,6/16/2011,16:00,6/16/2011 16:00,15,Air,,
569,Airport,2011,Airport2011,6/16/2011,17:00,6/16/2011 17:00,15,Air,,
570,Airport,2011,Airport2011,6/16/2011,18:00,6/16/2011 18:00,16,Air,,
571,Airport,2011,Airport2011,6/16/2011,19:00,6/16/2011 19:00,15,Air,,
572,Airport,2011,Airport2011,6/16/2011,20:00,6/16/2011 20:00,14,Air,,
573,Airport,2011,Airport2011,6/16/2011,21:00,6/16/2011 21:00,12,Air,,
574,Airport,2011,Airport2011,6/16/2011,22:00,6/16/2011 22:00,12,Air,,
575,Airport,2011,Airport2011,6/16/2011,23:00,6/16/2011 23:00,11,Air,,
576,Airport,2011,Airport2011,6/17/2011,0:00,6/17/2011 0:00,10,Air,,
577,Airport,2011,Airport2011,6/17/2011,1:00,6/17/2011 1:00,9,Air,,
578,Airport,2011,Airport2011,6/17/2011,2:00,6/17/2011 2:00,8,Air,,
579,Airport,2011,Airport2011,6/17/2011,3:00,6/17/2011 3:00,7,Air,,
580,Airport,2011,Airport2011,6/17/2011,4:00,6/17/2011 4:00,6,Air,,
581,Airport,2011,Airport2011,6/17/2011,5:00,6/17/2011 5:00,7,Air,,
582,Airport,2011,Airport2011,6/17/2011,6:00,6/17/2011 6:00,7,Air,,
583,Airport,2011,Airport2011,6/17/2011,7:00,6/17/2011 7:00,8,Air,,
584,Airport,2011,Airport2011,6/17/2011,8:00,6/17/2011 8:00,9,Air,,
585,Airport,2011,Airport2011,6/17/2011,9:00,6/17/2011 9:00,10,Air,,
586,Airport,2011,Airport2011,6/17/2011,10:00,6/17/2011 10:00,12,Air,,
587,Airport,2011,Airport2011,6/17/2011,11:00,6/17/2011 11:00,13,Air,,
588,Airport,2011,Airport2011,6/17/2011,12:00,6/17/2011 12:00,14,Air,,
589,Airport,2011,Airport2011,6/17/2011,13:00,6/17/2011 13:00,15,Air,,
590,Airport,2011,Airport2011,6/17/2011,14:00,6/17/2011 14:00,16,Air,,
591,Airport,2011,Airport2011,6/17/2011,15:00,6/17/2011 15:00,17,Air,,
592,Airport,2011,Airport2011,6/17/2011,16:00,6/17/2011 16:00,17,Air,,
593,Airport,2011,Airport2011,6/17/2011,17:00,6/17/2011 17:00,16,Air,,
594,Airport,2011,Airport2011,6/17/2011,18:00,6/17/2011 18:00,16,Air,,
596,Airport,2011,Airport2011,6/17/2011,20:00,6/17/2011 20:00,14,Air,,
597,Airport,2011,Airport2011,6/17/2011,21:00,6/17/2011 21:00,13,Air,,
598,Airport,2011,Airport2011,6/17/2011,22:00,6/17/2011 22:00,12,Air,,
599,Airport,2011,Airport2011,6/17/2011,23:00,6/17/2011 23:00,11,Air,,
600,Airport,2011,Airport2011,6/18/2011,0:00,6/18/2011 0:00,10,Air,,
601,Airport,2011,Airport2011,6/18/2011,1:00,6/18/2011 1:00,8,Air,,
602,Airport,2011,Airport2011,6/18/2011,2:00,6/18/2011 2:00,7,Air,,
603,Airport,2011,Airport2011,6/18/2011,3:00,6/18/2011 3:00,6,Air,,
604,Airport,2011,Airport2011,6/18/2011,4:00,6/18/2011 4:00,6,Air,,
605,Airport,2011,Airport2011,6/18/2011,5:00,6/18/2011 5:00,7,Air,,
606,Airport,2011,Airport2011,6/18/2011,6:00,6/18/2011 6:00,7,Air,,
607,Airport,2011,Airport2011,6/18/2011,7:00,6/18/2011 7:00,9,Air,,
608,Airport,2011,Airport2011,6/18/2011,8:00,6/18/2011 8:00,11,Air,,
609,Airport,2011,Airport2011,6/18/2011,9:00,6/18/2011 9:00,10,Air,,
610,Airport,2011,Airport2011,6/18/2011,10:00,6/18/2011 10:00,11,Air,,
611,Airport,2011,Airport2011,6/18/2011,11:00,6/18/2011 11:00,12,Air,,
612,Airport,2011,Airport2011,6/18/2011,12:00,6/18/2011 12:00,13,Air,,
613,Airport,2011,Airport2011,6/18/2011,13:00,6/18/2011 13:00,13,Air,,
614,Airport,2011,Airport2011,6/18/2011,14:00,6/18/2011 14:00,14,Air,,
615,Airport,2011,Airport2011,6/18/2011,15:00,6/18/2011 15:00,14,Air,,
616,Airport,2011,Airport2011,6/18/2011,16:00,6/18/2011 16:00,14,Air,,
617,Airport,2011,Airport2011,6/18/2011,17:00,6/18/2011 17:00,14,Air,,
618,Airport,2011,Airport2011,6/18/2011,18:00,6/18/2011 18:00,14,Air,,
619,Airport,2011,Airport2011,6/18/2011,19:00,6/18/2011 19:00,13,Air,,
620,Airport,2011,Airport2011,6/18/2011,20:00,6/18/2011 20:00,13,Air,,
621,Airport,2011,Airport2011,6/18/2011,21:00,6/18/2011 21:00,13,Air,,
622,Airport,2011,Airport2011,6/18/2011,22:00,6/18/2011 22:00,12,Air,,
623,Airport,2011,Airport2011,6/18/2011,23:00,6/18/2011 23:00,10,Air,,
624,Airport,2011,Airport2011,6/19/2011,0:00,6/19/2011 0:00,9,Air,,
625,Airport,2011,Airport2011,6/19/2011,1:00,6/19/2011 1:00,8,Air,,
626,Airport,2011,Airport2011,6/19/2011,2:00,6/19/2011 2:00,7,Air,,
627,Airport,2011,Airport2011,6/19/2011,3:00,6/19/2011 3:00,6,Air,,
628,Airport,2011,Airport2011,6/19/2011,4:00,6/19/2011 4:00,6,Air,,
629,Airport,2011,Airport2011,6/19/2011,5:00,6/19/2011 5:00,6,Air,,
630,Airport,2011,Airport2011,6/19/2011,6:00,6/19/2011 6:00,6,Air,,
631,Airport,2011,Airport2011,6/19/2011,7:00,6/19/2011 7:00,7,Air,,
632,Airport,2011,Airport2011,6/19/2011,8:00,6/19/2011 8:00,7,Air,,
633,Airport,2011,Airport2011,6/19/2011,9:00,6/19/2011 9:00,7,Air,,
634,Airport,2011,Airport2011,6/19/2011,10:00,6/19/2011 10:00,8,Air,,
635,Airport,2011,Airport2011,6/19/2011,11:00,6/19/2011 11:00,8,Air,,
636,Airport,2011,Airport2011,6/19/2011,12:00,6/19/2011 12:00,9,Air,,
637,Airport,2011,Airport2011,6/19/2011,13:00,6/19/2011 13:00,10,Air,,
638,Airport,2011,Airport2011,6/19/2011,14:00,6/19/2011 14:00,11,Air,,
639,Airport,2011,Airport2011,6/19/2011,15:00,6/19/2011 15:00,11,Air,,
640,Airport,2011,Airport2011,6/19/2011,16:00,6/19/2011 16:00,11,Air,,
641,Airport,2011,Airport2011,6/19/2011,17:00,6/19/2011 17:00,12,Air,,
642,Airport,2011,Airport2011,6/19/2011,18:00,6/19/2011 18:00,12,Air,,
643,Airport,2011,Airport2011,6/19/2011,19:00,6/19/2011 19:00,11,Air,,
644,Airport,2011,Airport2011,6/19/2011,20:00,6/19/2011 20:00,10,Air,,
645,Airport,2011,Airport2011,6/19/2011,21:00,6/19/2011 21:00,10,Air,,
646,Airport,2011,Airport2011,6/19/2011,22:00,6/19/2011 22:00,9,Air,,
647,Airport,2011,Airport2011,6/19/2011,23:00,6/19/2011 23:00,9,Air,,
648,Airport,2011,Airport2011,6/20/2011,0:00,6/20/2011 0:00,8,Air,,
