Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Total,Beetle,logTotal
24-May-11,24-May-17,East,2011,East2011,7,12,0,12,0,2.564949357
24-May-11,24-May-17,East,2011,East2011,9,12,0,12,0,2.564949357
24-May-11,24-May-17,East,2011,East2011,12,4,0,4,0,1.609437912
30-May-11,30-May-17,East,2011,East2011,4,42,0,42,0,3.761200116
30-May-11,30-May-17,East,2011,East2011,1,39,0,39,1,3.688879454
30-May-11,30-May-17,East,2011,East2011,7,34,0,34,0,3.555348061
30-May-11,30-May-17,East,2011,East2011,6,26,0,26,3,3.295836866
30-May-11,30-May-17,East,2011,East2011,5,25,0,25,0,3.258096538
30-May-11,30-May-17,East,2011,East2011,10,18,0,18,0,2.944438979
30-May-11,30-May-17,East,2011,East2011,14,17,0,17,0,2.890371758
30-May-11,30-May-17,East,2011,East2011,9,16,0,16,4,2.833213344
30-May-11,30-May-17,East,2011,East2011,13,15,0,15,0,2.772588722
30-May-11,30-May-17,East,2011,East2011,15,14,1,15,0,2.772588722
30-May-11,30-May-17,East,2011,East2011,8,13,1,14,0,2.708050201
30-May-11,30-May-17,East,2011,East2011,3,5,0,5,1,1.791759469
30-May-11,30-May-17,East,2011,East2011,12,5,0,5,1,1.791759469
30-May-11,30-May-17,East,2011,East2011,2,4,0,4,0,1.609437912
30-May-11,30-May-17,East,2011,East2011,11,3,1,4,0,1.609437912
1-Jun-11,1-Jun-17,East,2011,East2011,3,33,1,34,1,3.555348061
1-Jun-11,1-Jun-17,East,2011,East2011,2,24,0,24,0,3.218875825
1-Jun-11,1-Jun-17,East,2011,East2011,8,19,0,19,0,2.995732274
1-Jun-11,1-Jun-17,East,2011,East2011,5,17,0,17,0,2.890371758
1-Jun-11,1-Jun-17,East,2011,East2011,14,13,0,13,1,2.63905733
1-Jun-11,1-Jun-17,East,2011,East2011,7,12,0,12,0,2.564949357
1-Jun-11,1-Jun-17,East,2011,East2011,1,11,0,11,0,2.48490665
1-Jun-11,1-Jun-17,East,2011,East2011,4,7,0,7,0,2.079441542
1-Jun-11,1-Jun-17,East,2011,East2011,9,7,0,7,0,2.079441542
1-Jun-11,1-Jun-17,East,2011,East2011,13,7,0,7,2,2.079441542
1-Jun-11,1-Jun-17,East,2011,East2011,15,7,0,7,3,2.079441542
1-Jun-11,1-Jun-17,East,2011,East2011,12,5,1,6,0,1.945910149
1-Jun-11,1-Jun-17,East,2011,East2011,6,4,0,4,0,1.609437912
1-Jun-11,1-Jun-17,East,2011,East2011,11,4,0,4,0,1.609437912
1-Jun-11,1-Jun-17,East,2011,East2011,10,2,0,2,0,1.098612289
6-Jun-11,6-Jun-17,East,2011,East2011,1,10,0,10,0,2.397895273
6-Jun-11,6-Jun-17,East,2011,East2011,7,10,0,10,1,2.397895273
6-Jun-11,6-Jun-17,East,2011,East2011,10,7,1,8,0,2.197224577
6-Jun-11,6-Jun-17,East,2011,East2011,13,7,1,8,0,2.197224577
6-Jun-11,6-Jun-17,East,2011,East2011,14,8,0,8,0,2.197224577
6-Jun-11,6-Jun-17,East,2011,East2011,6,7,0,7,0,2.079441542
6-Jun-11,6-Jun-17,East,2011,East2011,8,7,0,7,0,2.079441542
6-Jun-11,6-Jun-17,East,2011,East2011,11,7,0,7,0,2.079441542
6-Jun-11,6-Jun-17,East,2011,East2011,2,5,0,5,0,1.791759469
6-Jun-11,6-Jun-17,East,2011,East2011,3,4,0,4,1,1.609437912
6-Jun-11,6-Jun-17,East,2011,East2011,12,2,1,3,0,1.386294361
6-Jun-11,6-Jun-17,East,2011,East2011,15,3,0,3,0,1.386294361
6-Jun-11,6-Jun-17,East,2011,East2011,4,2,0,2,0,1.098612289
6-Jun-11,6-Jun-17,East,2011,East2011,5,2,0,2,0,1.098612289
6-Jun-11,6-Jun-17,East,2011,East2011,9,1,0,1,0,0.693147181
8-Jun-11,8-Jun-17,East,2011,East2011,15,10,1,11,0,2.48490665
8-Jun-11,8-Jun-17,East,2011,East2011,5,6,1,7,1,2.079441542
8-Jun-11,8-Jun-17,East,2011,East2011,3,6,0,6,0,1.945910149
8-Jun-11,8-Jun-17,East,2011,East2011,2,4,1,5,0,1.791759469
8-Jun-11,8-Jun-17,East,2011,East2011,7,5,0,5,0,1.791759469
8-Jun-11,8-Jun-17,East,2011,East2011,11,4,0,4,1,1.609437912
8-Jun-11,8-Jun-17,East,2011,East2011,12,1,3,4,0,1.609437912
8-Jun-11,8-Jun-17,East,2011,East2011,8,3,0,3,0,1.386294361
8-Jun-11,8-Jun-17,East,2011,East2011,1,2,0,2,0,1.098612289
8-Jun-11,8-Jun-17,East,2011,East2011,4,2,0,2,0,1.098612289
8-Jun-11,8-Jun-17,East,2011,East2011,6,2,0,2,0,1.098612289
8-Jun-11,8-Jun-17,East,2011,East2011,13,0,2,2,1,1.098612289
8-Jun-11,8-Jun-17,East,2011,East2011,14,2,0,2,0,1.098612289
8-Jun-11,8-Jun-17,East,2011,East2011,9,1,0,1,0,0.693147181
8-Jun-11,8-Jun-17,East,2011,East2011,10,1,0,1,0,0.693147181
13-Jun-11,13-Jun-17,East,2011,East2011,1,1,6,7,0,2.079441542
13-Jun-11,13-Jun-17,East,2011,East2011,7,1,6,7,1,2.079441542
13-Jun-11,13-Jun-17,East,2011,East2011,10,1,6,7,0,2.079441542
13-Jun-11,13-Jun-17,East,2011,East2011,13,2,3,5,0,1.791759469
13-Jun-11,13-Jun-17,East,2011,East2011,11,0,4,4,0,1.609437912
13-Jun-11,13-Jun-17,East,2011,East2011,14,3,1,4,1,1.609437912
13-Jun-11,13-Jun-17,East,2011,East2011,5,1,2,3,0,1.386294361
13-Jun-11,13-Jun-17,East,2011,East2011,8,0,3,3,1,1.386294361
13-Jun-11,13-Jun-17,East,2011,East2011,15,2,1,3,2,1.386294361
13-Jun-11,13-Jun-17,East,2011,East2011,3,1,1,2,1,1.098612289
13-Jun-11,13-Jun-17,East,2011,East2011,6,0,2,2,0,1.098612289
13-Jun-11,13-Jun-17,East,2011,East2011,9,0,2,2,0,1.098612289
13-Jun-11,13-Jun-17,East,2011,East2011,12,0,1,1,0,0.693147181
13-Jun-11,13-Jun-17,East,2011,East2011,2,0,0,0,0,0
13-Jun-11,13-Jun-17,East,2011,East2011,4,0,0,0,0,0
15-Jun-11,15-Jun-17,East,2011,East2011,3,0,4,4,2,1.609437912
15-Jun-11,15-Jun-17,East,2011,East2011,1,0,3,3,0,1.386294361
15-Jun-11,15-Jun-17,East,2011,East2011,5,1,2,3,2,1.386294361
15-Jun-11,15-Jun-17,East,2011,East2011,13,0,3,3,1,1.386294361
15-Jun-11,15-Jun-17,East,2011,East2011,15,0,3,3,0,1.386294361
15-Jun-11,15-Jun-17,East,2011,East2011,2,0,2,2,0,1.098612289
15-Jun-11,15-Jun-17,East,2011,East2011,4,0,1,1,0,0.693147181
15-Jun-11,15-Jun-17,East,2011,East2011,6,0,1,1,0,0.693147181
15-Jun-11,15-Jun-17,East,2011,East2011,7,0,1,1,0,0.693147181
15-Jun-11,15-Jun-17,East,2011,East2011,9,0,1,1,1,0.693147181
15-Jun-11,15-Jun-17,East,2011,East2011,10,0,1,1,1,0.693147181
15-Jun-11,15-Jun-17,East,2011,East2011,11,0,1,1,0,0.693147181
15-Jun-11,15-Jun-17,East,2011,East2011,12,1,0,1,1,0.693147181
15-Jun-11,15-Jun-17,East,2011,East2011,8,0,0,0,0,0
15-Jun-11,15-Jun-17,East,2011,East2011,14,0,0,0,0,0
17-Jun-11,17-Jun-17,East,2011,East2011,8,1,1,2,0,1.098612289
17-Jun-11,17-Jun-17,East,2011,East2011,14,0,2,2,0,1.098612289
17-Jun-11,17-Jun-17,East,2011,East2011,7,0,1,1,1,0.693147181
17-Jun-11,17-Jun-17,East,2011,East2011,10,0,1,1,0,0.693147181
17-Jun-11,17-Jun-17,East,2011,East2011,11,0,1,1,0,0.693147181
17-Jun-11,17-Jun-17,East,2011,East2011,12,0,1,1,0,0.693147181
17-Jun-11,17-Jun-17,East,2011,East2011,1,0,0,0,0,0
17-Jun-11,17-Jun-17,East,2011,East2011,2,0,0,0,0,0
17-Jun-11,17-Jun-17,East,2011,East2011,3,0,0,0,1,0
17-Jun-11,17-Jun-17,East,2011,East2011,4,0,0,0,0,0
17-Jun-11,17-Jun-17,East,2011,East2011,5,0,0,0,0,0
17-Jun-11,17-Jun-17,East,2011,East2011,6,0,0,0,2,0
17-Jun-11,17-Jun-17,East,2011,East2011,9,0,0,0,0,0
17-Jun-11,17-Jun-17,East,2011,East2011,13,0,0,0,0,0
17-Jun-11,17-Jun-17,East,2011,East2011,15,0,0,0,0,0
8-May-12,8-May-17,East,2012,East2012,2,35,0,35,0,3.583518938
8-May-12,8-May-17,East,2012,East2012,1,21,0,21,0,3.091042453
8-May-12,8-May-17,East,2012,East2012,4,15,0,15,0,2.772588722
8-May-12,8-May-17,East,2012,East2012,10,7,0,7,0,2.079441542
8-May-12,8-May-17,East,2012,East2012,3,3,0,3,0,1.386294361
8-May-12,8-May-17,East,2012,East2012,12,2,0,2,0,1.098612289
8-May-12,8-May-17,East,2012,East2012,5,0,0,0,0,0
8-May-12,8-May-17,East,2012,East2012,6,0,0,0,0,0
8-May-12,8-May-17,East,2012,East2012,7,0,0,0,0,0
8-May-12,8-May-17,East,2012,East2012,8,0,0,0,0,0
8-May-12,8-May-17,East,2012,East2012,9,0,0,0,0,0
8-May-12,8-May-17,East,2012,East2012,11,0,0,0,0,0
8-May-12,8-May-17,East,2012,East2012,13,0,0,0,0,0
8-May-12,8-May-17,East,2012,East2012,14,0,0,0,0,0
8-May-12,8-May-17,East,2012,East2012,15,0,0,0,0,0
11-May-12,11-May-17,East,2012,East2012,3,29,0,29,0,3.401197382
11-May-12,11-May-17,East,2012,East2012,4,26,0,26,0,3.295836866
11-May-12,11-May-17,East,2012,East2012,5,22,0,22,0,3.135494216
11-May-12,11-May-17,East,2012,East2012,15,9,0,9,0,2.302585093
11-May-12,11-May-17,East,2012,East2012,2,7,0,7,0,2.079441542
11-May-12,11-May-17,East,2012,East2012,6,6,0,6,0,1.945910149
11-May-12,11-May-17,East,2012,East2012,14,1,0,1,0,0.693147181
11-May-12,11-May-17,East,2012,East2012,1,0,0,0,0,0
11-May-12,11-May-17,East,2012,East2012,7,0,0,0,0,0
11-May-12,11-May-17,East,2012,East2012,8,0,0,0,0,0
11-May-12,11-May-17,East,2012,East2012,9,0,0,0,0,0
11-May-12,11-May-17,East,2012,East2012,10,0,0,0,0,0
11-May-12,11-May-17,East,2012,East2012,11,0,0,0,0,0
11-May-12,11-May-17,East,2012,East2012,12,0,0,0,0,0
11-May-12,11-May-17,East,2012,East2012,13,0,0,0,0,0
14-May-12,14-May-17,East,2012,East2012,3,18,0,18,0,2.944438979
14-May-12,14-May-17,East,2012,East2012,4,17,0,17,0,2.890371758
14-May-12,14-May-17,East,2012,East2012,2,14,0,14,0,2.708050201
14-May-12,14-May-17,East,2012,East2012,5,14,0,14,0,2.708050201
14-May-12,14-May-17,East,2012,East2012,1,8,0,8,0,2.197224577
14-May-12,14-May-17,East,2012,East2012,14,7,0,7,0,2.079441542
14-May-12,14-May-17,East,2012,East2012,15,4,0,4,0,1.609437912
14-May-12,14-May-17,East,2012,East2012,6,1,0,1,0,0.693147181
14-May-12,14-May-17,East,2012,East2012,9,1,0,1,0,0.693147181
14-May-12,14-May-17,East,2012,East2012,7,0,0,0,0,0
14-May-12,14-May-17,East,2012,East2012,8,0,0,0,0,0
14-May-12,14-May-17,East,2012,East2012,10,0,0,0,0,0
14-May-12,14-May-17,East,2012,East2012,11,0,0,0,0,0
14-May-12,14-May-17,East,2012,East2012,12,0,0,0,0,0
14-May-12,14-May-17,East,2012,East2012,13,0,0,0,0,0
16-May-12,16-May-17,East,2012,East2012,2,20,0,20,0,3.044522438
16-May-12,16-May-17,East,2012,East2012,8,12,0,12,0,2.564949357
16-May-12,16-May-17,East,2012,East2012,1,11,0,11,0,2.48490665
16-May-12,16-May-17,East,2012,East2012,5,10,0,10,0,2.397895273
16-May-12,16-May-17,East,2012,East2012,4,8,0,8,0,2.197224577
16-May-12,16-May-17,East,2012,East2012,7,8,0,8,0,2.197224577
16-May-12,16-May-17,East,2012,East2012,3,7,0,7,0,2.079441542
16-May-12,16-May-17,East,2012,East2012,6,7,0,7,0,2.079441542
16-May-12,16-May-17,East,2012,East2012,15,3,0,3,0,1.386294361
16-May-12,16-May-17,East,2012,East2012,9,1,0,1,0,0.693147181
16-May-12,16-May-17,East,2012,East2012,10,0,0,0,0,0
16-May-12,16-May-17,East,2012,East2012,11,0,0,0,0,0
16-May-12,16-May-17,East,2012,East2012,12,0,0,0,0,0
16-May-12,16-May-17,East,2012,East2012,13,0,0,0,0,0
16-May-12,16-May-17,East,2012,East2012,14,0,0,0,0,0
18-May-12,18-May-17,East,2012,East2012,14,12,0,12,0,2.564949357
18-May-12,18-May-17,East,2012,East2012,2,10,0,10,0,2.397895273
18-May-12,18-May-17,East,2012,East2012,15,9,0,9,0,2.302585093
18-May-12,18-May-17,East,2012,East2012,5,7,0,7,0,2.079441542
18-May-12,18-May-17,East,2012,East2012,1,6,0,6,0,1.945910149
18-May-12,18-May-17,East,2012,East2012,6,4,0,4,0,1.609437912
18-May-12,18-May-17,East,2012,East2012,7,4,0,4,0,1.609437912
18-May-12,18-May-17,East,2012,East2012,3,1,0,1,0,0.693147181
18-May-12,18-May-17,East,2012,East2012,4,1,0,1,0,0.693147181
18-May-12,18-May-17,East,2012,East2012,13,1,0,1,0,0.693147181
18-May-12,18-May-17,East,2012,East2012,8,0,0,0,0,0
18-May-12,18-May-17,East,2012,East2012,9,0,0,0,0,0
18-May-12,18-May-17,East,2012,East2012,10,0,0,0,0,0
18-May-12,18-May-17,East,2012,East2012,11,0,0,0,0,0
18-May-12,18-May-17,East,2012,East2012,12,0,0,0,0,0
21-May-12,21-May-17,East,2012,East2012,11,12,0,12,0,2.564949357
21-May-12,21-May-17,East,2012,East2012,8,8,0,8,0,2.197224577
21-May-12,21-May-17,East,2012,East2012,15,7,0,7,0,2.079441542
21-May-12,21-May-17,East,2012,East2012,1,5,0,5,0,1.791759469
21-May-12,21-May-17,East,2012,East2012,2,5,0,5,0,1.791759469
21-May-12,21-May-17,East,2012,East2012,7,5,0,5,0,1.791759469
21-May-12,21-May-17,East,2012,East2012,3,4,0,4,0,1.609437912
21-May-12,21-May-17,East,2012,East2012,6,3,0,3,0,1.386294361
21-May-12,21-May-17,East,2012,East2012,4,2,0,2,0,1.098612289
21-May-12,21-May-17,East,2012,East2012,5,2,0,2,0,1.098612289
21-May-12,21-May-17,East,2012,East2012,9,0,0,0,0,0
21-May-12,21-May-17,East,2012,East2012,10,0,0,0,0,0
21-May-12,21-May-17,East,2012,East2012,12,0,0,0,0,0
21-May-12,21-May-17,East,2012,East2012,13,0,0,0,0,0
21-May-12,21-May-17,East,2012,East2012,14,0,0,0,0,0
23-May-12,23-May-17,East,2012,East2012,5,8,0,8,0,2.197224577
23-May-12,23-May-17,East,2012,East2012,3,5,0,5,0,1.791759469
23-May-12,23-May-17,East,2012,East2012,4,5,0,5,0,1.791759469
23-May-12,23-May-17,East,2012,East2012,7,4,0,4,0,1.609437912
23-May-12,23-May-17,East,2012,East2012,10,4,0,4,0,1.609437912
23-May-12,23-May-17,East,2012,East2012,1,3,0,3,0,1.386294361
23-May-12,23-May-17,East,2012,East2012,2,3,0,3,0,1.386294361
23-May-12,23-May-17,East,2012,East2012,13,3,0,3,0,1.386294361
23-May-12,23-May-17,East,2012,East2012,6,2,0,2,1,1.098612289
23-May-12,23-May-17,East,2012,East2012,12,2,0,2,0,1.098612289
23-May-12,23-May-17,East,2012,East2012,15,2,0,2,0,1.098612289
23-May-12,23-May-17,East,2012,East2012,8,1,0,1,0,0.693147181
23-May-12,23-May-17,East,2012,East2012,11,1,0,1,0,0.693147181
23-May-12,23-May-17,East,2012,East2012,14,1,0,1,0,0.693147181
23-May-12,23-May-17,East,2012,East2012,9,0,0,0,0,0
28-May-12,28-May-17,East,2012,East2012,7,6,1,7,1,2.079441542
28-May-12,28-May-17,East,2012,East2012,5,5,0,5,2,1.791759469
28-May-12,28-May-17,East,2012,East2012,6,4,0,4,1,1.609437912
28-May-12,28-May-17,East,2012,East2012,1,3,0,3,0,1.386294361
28-May-12,28-May-17,East,2012,East2012,2,3,0,3,0,1.386294361
28-May-12,28-May-17,East,2012,East2012,3,1,2,3,0,1.386294361
28-May-12,28-May-17,East,2012,East2012,8,2,0,2,0,1.098612289
28-May-12,28-May-17,East,2012,East2012,4,0,1,1,0,0.693147181
28-May-12,28-May-17,East,2012,East2012,11,1,0,1,0,0.693147181
28-May-12,28-May-17,East,2012,East2012,12,1,0,1,0,0.693147181
28-May-12,28-May-17,East,2012,East2012,14,1,0,1,0,0.693147181
28-May-12,28-May-17,East,2012,East2012,15,1,0,1,1,0.693147181
28-May-12,28-May-17,East,2012,East2012,9,0,0,0,0,0
28-May-12,28-May-17,East,2012,East2012,10,0,0,0,0,0
28-May-12,28-May-17,East,2012,East2012,13,0,0,0,0,0
31-May-12,31-May-17,East,2012,East2012,6,3,4,7,0,2.079441542
31-May-12,31-May-17,East,2012,East2012,4,1,4,5,0,1.791759469
31-May-12,31-May-17,East,2012,East2012,7,3,2,5,0,1.791759469
31-May-12,31-May-17,East,2012,East2012,8,3,1,4,1,1.609437912
31-May-12,31-May-17,East,2012,East2012,11,3,0,3,0,1.386294361
31-May-12,31-May-17,East,2012,East2012,5,1,1,2,1,1.098612289
31-May-12,31-May-17,East,2012,East2012,1,1,0,1,0,0.693147181
31-May-12,31-May-17,East,2012,East2012,2,0,1,1,0,0.693147181
31-May-12,31-May-17,East,2012,East2012,9,1,0,1,0,0.693147181
31-May-12,31-May-17,East,2012,East2012,12,1,0,1,0,0.693147181
31-May-12,31-May-17,East,2012,East2012,13,1,0,1,0,0.693147181
31-May-12,31-May-17,East,2012,East2012,3,0,0,0,0,0
31-May-12,31-May-17,East,2012,East2012,10,0,0,0,0,0
31-May-12,31-May-17,East,2012,East2012,14,0,0,0,0,0
31-May-12,31-May-17,East,2012,East2012,15,0,0,0,2,0
4-Jun-12,4-Jun-17,East,2012,East2012,4,0,4,4,0,1.609437912
4-Jun-12,4-Jun-17,East,2012,East2012,9,0,4,4,0,1.609437912
4-Jun-12,4-Jun-17,East,2012,East2012,11,0,4,4,0,1.609437912
4-Jun-12,4-Jun-17,East,2012,East2012,5,0,3,3,0,1.386294361
4-Jun-12,4-Jun-17,East,2012,East2012,10,1,1,2,0,1.098612289
4-Jun-12,4-Jun-17,East,2012,East2012,2,1,0,1,0,0.693147181
4-Jun-12,4-Jun-17,East,2012,East2012,3,0,1,1,0,0.693147181
4-Jun-12,4-Jun-17,East,2012,East2012,7,1,0,1,0,0.693147181
4-Jun-12,4-Jun-17,East,2012,East2012,8,0,1,1,0,0.693147181
4-Jun-12,4-Jun-17,East,2012,East2012,12,0,1,1,0,0.693147181
4-Jun-12,4-Jun-17,East,2012,East2012,14,0,1,1,0,0.693147181
4-Jun-12,4-Jun-17,East,2012,East2012,1,0,0,0,1,0
4-Jun-12,4-Jun-17,East,2012,East2012,6,0,0,0,0,0
4-Jun-12,4-Jun-17,East,2012,East2012,13,0,0,0,0,0
4-Jun-12,4-Jun-17,East,2012,East2012,15,0,0,0,0,0
7-Jun-12,7-Jun-17,East,2012,East2012,10,1,5,6,1,1.945910149
7-Jun-12,7-Jun-17,East,2012,East2012,11,1,2,3,0,1.386294361
7-Jun-12,7-Jun-17,East,2012,East2012,6,1,0,1,0,0.693147181
7-Jun-12,7-Jun-17,East,2012,East2012,8,0,1,1,1,0.693147181
7-Jun-12,7-Jun-17,East,2012,East2012,14,0,1,1,0,0.693147181
7-Jun-12,7-Jun-17,East,2012,East2012,1,0,0,0,0,0
7-Jun-12,7-Jun-17,East,2012,East2012,2,0,0,0,0,0
7-Jun-12,7-Jun-17,East,2012,East2012,3,0,0,0,1,0
7-Jun-12,7-Jun-17,East,2012,East2012,4,0,0,0,0,0
7-Jun-12,7-Jun-17,East,2012,East2012,5,0,0,0,0,0
7-Jun-12,7-Jun-17,East,2012,East2012,7,0,0,0,0,0
7-Jun-12,7-Jun-17,East,2012,East2012,9,0,0,0,0,0
7-Jun-12,7-Jun-17,East,2012,East2012,12,0,0,0,0,0
7-Jun-12,7-Jun-17,East,2012,East2012,13,0,0,0,0,0
7-Jun-12,7-Jun-17,East,2012,East2012,15,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,1,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,2,0,0,0,1,0
12-Jun-12,12-Jun-17,East,2012,East2012,3,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,4,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,5,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,6,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,7,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,8,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,9,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,10,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,11,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,12,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,13,0,0,0,1,0
12-Jun-12,12-Jun-17,East,2012,East2012,14,0,0,0,0,0
12-Jun-12,12-Jun-17,East,2012,East2012,15,0,0,0,0,0
4-Jun-16,4-Jun-17,East,2016,East2016,11,1,7,8,0,2.197224577
4-Jun-16,4-Jun-17,East,2016,East2016,1,0,4,4,1,1.609437912
4-Jun-16,4-Jun-17,East,2016,East2016,7,0,4,4,0,1.609437912
4-Jun-16,4-Jun-17,East,2016,East2016,8,1,2,3,0,1.386294361
4-Jun-16,4-Jun-17,East,2016,East2016,14,1,2,3,0,1.386294361
4-Jun-16,4-Jun-17,East,2016,East2016,2,0,2,2,1,1.098612289
4-Jun-16,4-Jun-17,East,2016,East2016,5,0,2,2,0,1.098612289
4-Jun-16,4-Jun-17,East,2016,East2016,6,0,2,2,1,1.098612289
4-Jun-16,4-Jun-17,East,2016,East2016,10,0,2,2,5,1.098612289
4-Jun-16,4-Jun-17,East,2016,East2016,15,0,2,2,2,1.098612289
4-Jun-16,4-Jun-17,East,2016,East2016,3,0,1,1,1,0.693147181
4-Jun-16,4-Jun-17,East,2016,East2016,9,0,1,1,0,0.693147181
4-Jun-16,4-Jun-17,East,2016,East2016,4,0,0,0,1,0
4-Jun-16,4-Jun-17,East,2016,East2016,12,0,0,0,2,0
4-Jun-16,4-Jun-17,East,2016,East2016,13,0,0,0,0,0
7-Jun-16,7-Jun-17,East,2016,East2016,14,0,1,1,5,0.693147181
7-Jun-16,7-Jun-17,East,2016,East2016,1,0,0,0,0,0
7-Jun-16,7-Jun-17,East,2016,East2016,2,0,0,0,0,0
7-Jun-16,7-Jun-17,East,2016,East2016,3,0,0,0,2,0
7-Jun-16,7-Jun-17,East,2016,East2016,4,0,0,0,1,0
7-Jun-16,7-Jun-17,East,2016,East2016,5,0,0,0,0,0
7-Jun-16,7-Jun-17,East,2016,East2016,6,0,0,0,1,0
7-Jun-16,7-Jun-17,East,2016,East2016,7,0,0,0,1,0
7-Jun-16,7-Jun-17,East,2016,East2016,8,0,0,0,1,0
7-Jun-16,7-Jun-17,East,2016,East2016,9,0,0,0,0,0
7-Jun-16,7-Jun-17,East,2016,East2016,10,0,0,0,0,0
7-Jun-16,7-Jun-17,East,2016,East2016,11,0,0,0,0,0
7-Jun-16,7-Jun-17,East,2016,East2016,12,0,0,0,0,0
7-Jun-16,7-Jun-17,East,2016,East2016,13,0,0,0,1,0
7-Jun-16,7-Jun-17,East,2016,East2016,15,0,0,0,0,0
17-May-17,17-May-17,East,2017,East2017,1,84,0,84,0,4.442651256
17-May-17,17-May-17,East,2017,East2017,14,84,0,84,0,4.442651256
17-May-17,17-May-17,East,2017,East2017,3,50,0,50,0,3.931825633
17-May-17,17-May-17,East,2017,East2017,8,48,0,48,0,3.891820298
17-May-17,17-May-17,East,2017,East2017,15,28,0,28,0,3.36729583
17-May-17,17-May-17,East,2017,East2017,2,26,0,26,0,3.295836866
17-May-17,17-May-17,East,2017,East2017,11,13,0,13,0,2.63905733
17-May-17,17-May-17,East,2017,East2017,12,10,0,10,0,2.397895273
17-May-17,17-May-17,East,2017,East2017,4,5,0,5,0,1.791759469
17-May-17,17-May-17,East,2017,East2017,7,5,0,5,0,1.791759469
17-May-17,17-May-17,East,2017,East2017,10,5,0,5,0,1.791759469
17-May-17,17-May-17,East,2017,East2017,9,2,0,2,0,1.098612289
17-May-17,17-May-17,East,2017,East2017,13,1,0,1,0,0.693147181
17-May-17,17-May-17,East,2017,East2017,5,0,0,0,0,0
17-May-17,17-May-17,East,2017,East2017,6,0,0,0,0,0
19-May-17,19-May-17,East,2017,East2017,1,63,0,63,0,4.158883083
19-May-17,19-May-17,East,2017,East2017,6,40,0,40,0,3.713572067
19-May-17,19-May-17,East,2017,East2017,2,39,0,39,0,3.688879454
19-May-17,19-May-17,East,2017,East2017,3,36,0,36,0,3.610917913
19-May-17,19-May-17,East,2017,East2017,5,22,0,22,0,3.135494216
19-May-17,19-May-17,East,2017,East2017,15,20,0,20,0,3.044522438
19-May-17,19-May-17,East,2017,East2017,8,19,0,19,0,2.995732274
19-May-17,19-May-17,East,2017,East2017,10,18,0,18,0,2.944438979
19-May-17,19-May-17,East,2017,East2017,9,17,0,17,0,2.890371758
19-May-17,19-May-17,East,2017,East2017,7,14,0,14,0,2.708050201
19-May-17,19-May-17,East,2017,East2017,13,14,0,14,0,2.708050201
19-May-17,19-May-17,East,2017,East2017,14,14,0,14,0,2.708050201
19-May-17,19-May-17,East,2017,East2017,4,4,0,4,0,1.609437912
19-May-17,19-May-17,East,2017,East2017,12,1,0,1,0,0.693147181
19-May-17,19-May-17,East,2017,East2017,11,0,0,0,0,0
22-May-17,22-May-17,East,2017,East2017,1,22,0,22,0,3.135494216
22-May-17,22-May-17,East,2017,East2017,8,22,0,22,0,3.135494216
22-May-17,22-May-17,East,2017,East2017,2,20,0,20,0,3.044522438
22-May-17,22-May-17,East,2017,East2017,4,20,0,20,0,3.044522438
22-May-17,22-May-17,East,2017,East2017,10,16,0,16,0,2.833213344
22-May-17,22-May-17,East,2017,East2017,9,13,0,13,0,2.63905733
22-May-17,22-May-17,East,2017,East2017,15,13,0,13,0,2.63905733
22-May-17,22-May-17,East,2017,East2017,7,12,0,12,0,2.564949357
22-May-17,22-May-17,East,2017,East2017,12,10,0,10,0,2.397895273
22-May-17,22-May-17,East,2017,East2017,11,9,0,9,0,2.302585093
22-May-17,22-May-17,East,2017,East2017,13,9,0,9,0,2.302585093
22-May-17,22-May-17,East,2017,East2017,3,4,0,4,0,1.609437912
22-May-17,22-May-17,East,2017,East2017,6,4,0,4,0,1.609437912
22-May-17,22-May-17,East,2017,East2017,14,3,0,3,0,1.386294361
22-May-17,22-May-17,East,2017,East2017,5,2,0,2,0,1.098612289
25-May-17,25-May-17,East,2017,East2017,5,19,0,19,0,2.995732274
25-May-17,25-May-17,East,2017,East2017,11,19,0,19,0,2.995732274
25-May-17,25-May-17,East,2017,East2017,8,16,0,16,0,2.833213344
25-May-17,25-May-17,East,2017,East2017,4,15,0,15,0,2.772588722
25-May-17,25-May-17,East,2017,East2017,9,15,0,15,0,2.772588722
25-May-17,25-May-17,East,2017,East2017,14,15,0,15,0,2.772588722
25-May-17,25-May-17,East,2017,East2017,1,11,0,11,0,2.48490665
25-May-17,25-May-17,East,2017,East2017,10,11,0,11,0,2.48490665
