Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Total,Beetle,SampleL,Emergence,PondPerimeter,Pondarea,Depth_1,Littoral_aream3,Littoralarea_liters
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,16,13,0,13,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,17,1,0,1,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,18,1,0,1,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,19,199,0,199,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,20,6,0,6,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,21,42,0,42,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,22,188,0,188,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,23,185,0,185,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,24,72,0,72,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,25,143,0,143,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,26,192,0,192,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,27,136,0,136,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,28,69,0,69,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,136,0,136,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,130,0,130,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,61,0,61,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,7,0,7,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,18,0,18,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,46,0,46,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,11,0,11,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,208,0,208,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,3,0,3,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,59,0,59,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,34,0,34,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,79,0,79,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,101,0,101,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,8,0,8,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,1,0,1,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,12,0,12,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,1,0,1,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,23,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,24,90,0,90,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,25,88,0,88,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,26,20,0,20,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,27,38,0,38,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,28,64,0,64,0,1.75,Before,233.6230769,3073.790769,0.15,35.04346154,35043.46154
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,21,0,21,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,5,0,5,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,21,0,21,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,1,0,1,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,10,0,10,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,1,0,1,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,1,0,1,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,14,0,14,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,5,0,5,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,37,0,37,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,0,0,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,7,0,7,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,11,0,11,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,10,0,10,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,18,0,18,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,0,0,0,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,34,0,34,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,12,0,12,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,111,0,111,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,13,0,13,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,19,0,19,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,31,0,31,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,23,2,0,2,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,24,2,0,2,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,25,16,0,16,0,1.75,Before,232.4025641,3045.132308,0.15,34.86038462,34860.38462
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,9,12,21,2,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,16,6,22,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,6,10,16,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,2,3,5,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,2,0,2,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,2,0,2,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,0,0,0,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,10,8,18,2,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,0,0,0,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,1,4,5,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,7,8,15,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,4,5,9,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,3,1,4,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,17,6,23,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,3,4,7,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,20,5,25,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,9,1,10,3,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,0,0,0,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,2,0,2,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,2,1,3,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,1,0,1,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,5,0,5,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,23,5,2,7,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,24,7,1,8,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,25,6,9,15,0,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,26,11,16,27,2,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,27,15,16,31,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,28,10,6,16,1,1.75,Before,230.8769231,3009.309231,0.15,34.63153846,34631.53846
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,1,35,36,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,0,7,7,2,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,2,7,9,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,0,8,8,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,0,2,2,2,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,0,9,9,1,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,0,1,1,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,0,4,4,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,0,5,5,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,0,8,8,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,9,9,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,0,21,21,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,1,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,0,0,0,2,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,0,8,8,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,0,5,5,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,0,2,2,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,0,17,17,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,0,4,4,3,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,0,7,7,2,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,13,11,24,4,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,0,0,0,0,1.75,After,229.6564103,2980.650769,0.15,34.44846154,34448.46154
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,0,2,2,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,0,3,3,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,0,0,0,3,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,0,1,1,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,4,4,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,0,2,2,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,0,2,2,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,0,7,7,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,0,3,3,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,0,0,0,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,0,1,1,1,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,0,5,5,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,0,1,1,3,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,23,0,1,1,1,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,24,0,0,0,1,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,25,0,1,1,2,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,26,0,1,1,0,1.75,After,228.4358974,2951.992308,0.15,34.26538462,34265.38462
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,0,2,2,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,0,3,3,1,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,0,0,0,1,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,0,1,1,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,0,1,1,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,0,0,0,2,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,0,0,1,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,0,3,3,1,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,0,1,1,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,0,0,0,1,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,0,0,0,1,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,23,0,0,0,0,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,24,0,0,0,1,1.75,After,227.5205128,2930.498462,0.15,34.12807692,34128.07692
24-Jun-18,24-Jun-17,Vulgaris small,2018,Vulgaris small2018,25,0,2,2,0,1.75,After,226.3,2901.84,0.15,33.945,33945
28-Jun-18,28-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,0,0,0,0,1.75,After,226.3,2901.84,0.15,33.945,33945
28-Jun-18,28-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,0,0,0,0,1.75,After,226.3,2901.84,0.15,33.945,33945
28-Jun-18,28-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,0,0,0,0,1.75,After,226.3,2901.84,0.15,33.945,33945
28-Jun-18,28-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,0,0,0,0,1.75,After,226.3,2901.84,0.15,33.945,33945
